,Total $BYTE,Total $Bit,Total XP,Total Playtime,Simulation Run,$BYTE/h,$Bit/h,XP/h
314,38507874,47473630,158219592,4665444,315,8.253849794360407,10.175586718005832,33.91308351359485
315,38481170,47404670,158046824,4662162,316,8.25393240303533,10.167958556566674,33.899899660286366
316,38445264,47375330,158007920,4662094,317,8.24635110317381,10.161813554166862,33.892049366657986
317,38505542,47449760,158226268,4667230,318,8.250191655435879,10.166578463028392,33.901536457384786
318,38524276,47434600,158154108,4665604,319,8.257082255587916,10.166872284917451,33.89788503267744
319,38552980,47497010,158334138,4670428,320,8.25469956929001,10.169733908755257,33.90141931317644
320,38558216,47520700,158310316,4667292,321,8.261367833853122,10.181642802721578,33.91909398426325
321,38431130,47369530,158085796,4666148,322,8.236157532937233,10.151741865024427,33.87929315572502
322,38487606,47408880,158186080,4668730,323,8.24369925011727,10.154555949905006,33.882036442458656
323,38524264,47498260,158251966,4665454,324,8.257345158691951,10.180844136497756,33.91994991269874
324,38529672,47482430,158304044,4668844,325,8.252507901313473,10.170061368510064,33.906475350215175
325,38533010,47451880,158288854,4670516,326,8.250268278708392,10.15987955078197,33.89108483944815
326,38550974,47358740,157999756,4663970,327,8.265699393435206,10.15416908770854,33.87666644511007
327,38523930,47463080,158272560,4669216,328,8.250620660941793,10.165106947290509,33.8970311075778
328,38482622,47441230,158225492,4668238,329,8.243500438495209,10.162555979365234,33.89404996060612
329,38554108,47523340,158288356,4665868,330,8.263008726350595,10.18531600122421,33.9247394054011
330,38524886,47439320,158189812,4666622,331,8.255411730369419,10.16566587137334,33.89814131078112
331,38543400,47510810,158364342,4669960,332,8.253475404500252,10.173708125979665,33.911284464963295
332,38529796,47459060,158169648,4663560,333,8.261884911955674,10.176573261628455,33.91607441525358
333,38456742,47425420,158136358,4665454,334,8.242872397841667,10.165231508016154,33.89517033069022
334,38482498,47456440,158188996,4664764,335,8.249613056523332,10.173384977246437,33.91146819003062
335,38524754,47426190,158177166,4667404,336,8.254000296524577,10.161149538372937,33.88975241911778
336,38572302,47482830,158260828,4666890,337,8.26509774175093,10.174405224892809,33.91141166815588
337,38451846,47403780,158097454,4664372,338,8.243734847906643,10.162950124904274,33.89469236158694
338,38523274,47485660,158277094,4666982,339,8.254429522119434,10.174811044910822,33.91422850998782
339,38504450,47417190,158148908,4666076,340,8.251998038608887,10.162112661688322,33.89334164295652
340,38558244,47552580,158365788,4665954,341,8.263742848729327,10.191394943027728,33.94070923116687
341,38556690,47524980,158339898,4667324,342,8.260984238505833,10.18249000926441,33.92519953617962
342,38529876,47471950,158220738,4664948,343,8.259443835172439,10.176308503331656,33.916934979768264
343,38518818,47476960,158263036,4667186,344,8.253113974887652,10.172502231537376,33.90973404531125
344,38426368,47298120,157853900,4660818,345,8.244554496657024,10.148029809359645,33.86828234872076
345,38537494,47503270,158313634,4666840,346,8.257727712970661,10.178894069648841,33.92309014236614
346,38466486,47447500,158244446,4669442,347,8.23791922032654,10.161278371162979,33.88936965059208
347,38408966,47322650,158008070,4666582,348,8.23064204164847,10.140751839354799,33.859486450682745
348,38471582,47408720,158101250,4664414,349,8.247891803772134,10.16391769684252,33.89520098344615
349,38553694,47460340,158253260,4668050,350,8.259057636486327,10.16705905035293,33.90136352438385
350,38562348,47502270,158317070,4667232,351,8.262359359894687,10.177824886356625,33.92097714448307
351,38543054,47536480,158515010,4674778,352,8.244895051700851,10.168713894007373,33.90856421417231
352,38515332,47440290,158217628,4668074,353,8.250797223865774,10.162711645102455,33.89355610043885
353,38397434,47392280,158149670,4667860,354,8.225918086660696,10.152892331818007,33.88055125903519
354,38518464,47441110,158189198,4666532,355,8.254194763906044,10.166245511656193,33.89866350428969
355,38524786,47456280,158237054,4668730,356,8.251662871915917,10.164708603838731,33.89295461506662
356,38549344,47521630,158426038,4672098,357,8.25097076302766,10.17136840879622,33.90897151558037
357,38503768,47449510,158192724,4666920,358,8.250359551910039,10.167200209131504,33.896600755958964
358,38435634,47418630,158095420,4663912,359,8.24107187271115,10.167136515440257,33.897599268596835
359,38524590,47466230,158248730,4668044,360,8.252833520849418,10.168333888883652,33.900436671119635
360,38467324,47431700,158201546,4667962,361,8.240710614182378,10.161115279001843,33.89092413348695
361,38474334,47377080,158029412,4664206,362,8.248849643433417,10.157587379288136,33.88131055961079
362,38499620,47426640,158204106,4668436,363,8.246791859200812,10.158999716393241,33.88803145207517
363,38494150,47450140,158259936,4668808,364,8.244963168329047,10.163223675079378,33.897289415199765
364,38441976,47396420,158046578,4663512,365,8.243138647439956,10.163246068628107,33.890033519802245
365,38604332,47598400,158501276,4670070,366,8.26632834197346,10.192224099424633,33.93980732622852
366,38482338,47422840,158169620,4666904,367,8.2457959280928,10.161520356964703,33.89176636159647
367,38480340,47345790,157975280,4662638,368,8.252911763683992,10.154292484211727,33.88109477939312
368,38441624,47367350,158040810,4664316,369,8.241642290102128,10.15526177900468,33.88295518571212
369,38514356,47526380,158421034,4670212,370,8.24681106553621,10.176493058559226,33.921593709236326
370,38536144,47499230,158333868,4669508,371,8.252720415084415,10.172213004025263,33.90804084712993
371,38421112,47390350,158115784,4667636,372,8.231385652180247,10.152966083902001,33.874917410012266
372,38552644,47455210,158208170,4664932,373,8.264352835153867,10.172754929761034,33.914357165334884
373,38563070,47469610,158234374,4666618,374,8.263601177555138,10.172165366867397,33.90771946621729
374,38495130,47438030,158180540,4665596,375,8.250849409164445,10.167624886509676,33.903608456454435
375,38512110,47531160,158363528,4667206,376,8.25164134602158,10.184071583726967,33.931120246245825
376,38537914,47481400,158281944,4668980,377,8.254032786604355,10.169544525785074,33.90075434034843
377,38563258,47449760,158163544,4664138,378,8.268035379742194,10.173318199418627,33.910562680606795
378,38546260,47440930,158121326,4662906,379,8.266574535279073,10.174112452620747,33.91046827879438
379,38621132,47620630,158515590,4668582,380,8.272561561519108,10.200234246715597,33.953690863735495
380,38520282,47511960,158332768,4668126,381,8.25176569784106,10.177951494882528,33.917843691451345
381,38603852,47572300,158444994,4669564,382,8.267121298690842,10.187739155090282,33.93143214227281
382,38563558,47496920,158332966,4669184,383,8.259164342206262,10.172424132353747,33.910200583228246
383,38619506,47505760,158271580,4664264,384,8.279871379493098,10.185049559801932,33.93280912058151
384,38626060,47545470,158365474,4666242,385,8.27776613386104,10.189242221042115,33.93854712207382
385,38483904,47371650,158066026,4666050,386,8.247640723952808,10.15240942553123,33.87576772644957
386,38439670,47315390,157930504,4663492,387,8.242679519982023,10.145914263388894,33.8652889294117
387,38442508,47363810,158149160,4670416,388,8.231067211143504,10.141240095100736,33.861900096265515
388,38507964,47440590,158162208,4664882,389,8.25486346707162,10.169729909566845,33.9048679044829
389,38552628,47505390,158315044,4667006,390,8.260676759361354,10.178986270855448,33.92218565821428
390,38509170,47446230,158191478,4666998,391,8.251379152080203,10.166327476463456,33.895767257667565
391,38561584,47506130,158323876,4666898,392,8.262786973274325,10.179380393571918,33.924863153212264
392,38515832,47410070,158073452,4663354,393,8.259255462913602,10.166517489343507,33.89694455964527
393,38573108,47524710,158441412,4673106,394,8.254276277918798,10.169833511159387,33.904947159341134
394,38416836,47405060,158112940,4664854,395,8.235377998968456,10.162174421750391,33.89450988176693
395,38500254,47469270,158219512,4666562,396,8.250239469656677,10.172214576812651,33.9049415822612
396,38466924,47407170,158144182,4666840,397,8.242606131772249,10.158301977355126,33.886780348158496
397,38479714,47389800,158105676,4667184,398,8.24473901178955,10.153831518105992,33.87603231413203
398,38508552,47446040,158188518,4666160,399,8.252728581960326,10.16811253793269,33.90122027534418
399,38474026,47385270,158150196,4668444,400,8.241295386642744,10.150120682608595,33.87642563560792
400,38447454,47330010,157986320,4664760,401,8.242107632547013,10.14629048439791,33.868048945712104
401,38524398,47451090,158160464,4663838,402,8.26023502531606,10.174257767958492,33.9120835672251
402,38557204,47431940,158148634,4664108,403,8.266790563168778,10.16956296895355,33.907584043937234
403,38516250,47452920,158255584,4668894,404,8.249544752997176,10.163631900831332,33.8957329080506
404,38574910,47551980,158474714,4672620,405,8.255520457473537,10.176727403469574,33.91560066943171
405,38465078,47405560,158166892,4668128,406,8.239936437047142,10.155154271690922,33.88229542977399
406,38383806,47386780,158190678,4671442,407,8.216693260881758,10.143929861486026,33.863350545720145
407,38515922,47396710,158186828,4671022,408,8.245716247964578,10.146967837017252,33.865571174787874
408,38559716,47511360,158329682,4668392,409,8.259742540900593,10.177243042143848,33.91525004755385
409,38541424,47397320,158051214,4661410,410,8.268190096987821,10.16802212206178,33.90631032241318
410,38544344,47447640,158184356,4665592,411,8.261404769212568,10.16969336367175,33.90445542602097
411,38547658,47541470,158388818,4669026,412,8.256038411437418,10.182309972144083,33.92331034352775
412,38535752,47463390,158180854,4663818,413,8.262704934026157,10.176938722737466,33.91660094797867
413,38548870,47485360,158283176,4668756,414,8.256775466526843,10.170880637154736,33.90264473020222
414,38628028,47566390,158309540,4661778,415,8.286114868618798,10.20348673832173,33.95904738492481
415,38495126,47388150,158028004,4661754,416,8.257648515987759,10.165304732939576,33.89882949636553
416,38511740,47454410,158278524,4670556,417,8.245643559353534,10.160334230014586,33.8885828582293
417,38443942,47395280,158168664,4668966,418,8.233930596196245,10.151129821892042,33.87659366120893
418,38591532,47487830,158296816,4668004,419,8.267244843834753,10.173048266453927,33.91102835387459
419,38491022,47419760,158087480,4662490,420,8.25546478383868,10.170479722208519,33.906234651441615
420,38572048,47536890,158396692,4669174,421,8.26100033967464,10.181006319319005,33.92392144734807
421,38482132,47384610,158121940,4668280,422,8.243321308918917,10.150335883880144,33.87156297394329
422,38491578,47444850,158245694,4669518,423,8.24315871573897,10.160545478141428,33.889085340285654
423,38605284,47457280,158201718,4666122,424,8.273526495878162,10.170604197661355,33.90432526196272
424,38532856,47490670,158332838,4668772,425,8.25331714635026,10.171983125327174,33.91316560328926
425,38510758,47448420,158202566,4667604,426,8.250648084113392,10.165476762810213,33.89374205695256
426,38556174,47486310,158344996,4671244,427,8.253941348385997,10.165666790259726,33.89782165093496
427,38534522,47457670,158191158,4664680,428,8.260914360684977,10.173831859848907,33.91254233945308
428,38524390,47501140,158305554,4668202,429,8.25251135233651,10.175467985318544,33.911461843339254
429,38420754,47334660,157999240,4665684,430,8.234752717929462,10.145277734197172,33.86411081419145
430,38534042,47533420,158405784,4670306,431,8.250860222006866,10.177795630521855,33.91764565319703
431,38500532,47449560,158141660,4663990,432,8.254848745387532,10.173598142363083,33.906946627244054
432,38489270,47414030,158187646,4668480,433,8.24449713825485,10.15620287545411,33.88418628761396
433,38540980,47494830,158305096,4668294,434,8.255902477436083,10.173915781653855,33.910695427494495
434,38504912,47427380,158152670,4665094,435,8.25383411352483,10.16643608896198,33.90128258937548
435,38550948,47488660,158280382,4667058,436,8.260224749724559,10.175288157978752,33.914380751214146
436,38464216,47423400,158190440,4668200,437,8.239624694743156,10.15881924510518,33.88681718863802
437,38505172,47457190,158262420,4668722,438,8.247475861702624,10.164920935536534,33.898445870197456
438,38478778,47426630,158153500,4665824,439,8.246941590595787,10.16468473735829,33.89615639166844
439,38447200,47351470,157996156,4663066,440,8.245047357253789,10.154578554110106,33.882461882375246
440,38399296,47302920,157917250,4663178,441,8.234576505550507,10.143923307238111,33.864727016639726
441,38469402,47413850,158116718,4664850,442,8.246653590147593,10.164067440539354,33.89534883222397
442,38454990,47301140,157886258,4662574,443,8.247588134794215,10.144855609798364,33.86246695494806
443,38536598,47434770,158141852,4665252,444,8.260346493608491,10.167675829730099,33.89781559495607
444,38453770,47395680,158075922,4664216,445,8.244423071315737,10.161553410047905,33.891209583775705
445,38548656,47456640,158227038,4667126,446,8.259613303776243,10.1682791508093,33.90245688674358
446,38486750,47457340,158228520,4667966,447,8.244865108271997,10.166599328272742,33.896673626157515
447,38544644,47526330,158354842,4667536,448,8.25802821874325,10.182316751279476,33.926860339159674
448,38444736,47430180,158200934,4667724,449,8.236291605930427,10.16130773798965,33.892521065941345
449,38513910,47424410,158188458,4666366,450,8.25351247630383,10.163028360827248,33.89971082422596
450,38554992,47473940,158202072,4664508,451,8.265607433838682,10.177695053797743,33.91613263392409
451,38460364,47375910,158028492,4663138,452,8.247743043418401,10.159662870796447,33.88887311505685
452,38507950,47452480,158174592,4664816,453,8.254977259553216,10.172422663616315,33.908002373512694
453,38541998,47457650,158254976,4668506,454,8.255745628258804,10.16548977338789,33.89841975141512
454,38444346,47386200,158101422,4666566,455,8.238251853718559,10.154404759302665,33.879606974379016
455,38483266,47418920,158121406,4663722,456,8.251620915654922,10.167612906601208,33.90455220101027
456,38574686,47527770,158437956,4671936,457,8.256681170290005,10.17303533267579,33.91269829038754
457,38485122,47343680,157934658,4660886,458,8.257039970512045,10.157656720202983,33.88511497599384
458,38504012,47373610,158071292,4666006,459,8.252027965673426,10.15292522127061,33.8772157601169
459,38427696,47392380,158085562,4665070,460,8.237324627497552,10.158985824435646,33.88707179099135
460,38404816,47398760,158142558,4667336,461,8.228423237581353,10.155420565393193,33.882831233920164
461,38386510,47301390,157902674,4663136,462,8.231908741241945,10.143686566293585,33.86190623648978
462,38477340,47411120,158032810,4659262,463,8.258247765418643,10.175671597776644,33.917991733454784
463,38431904,47428300,158117324,4664240,464,8.23969264017289,10.168494760132411,33.899911668353255
464,38551290,47487060,158297298,4667506,465,8.259505183282036,10.173968710484786,33.914749761435765
465,38553098,47430680,158202378,4668352,466,8.258395682245041,10.160047914124728,33.88827106439275
466,38503026,47426920,158090798,4661326,467,8.260101524759264,10.174555480564972,33.91541333946606
467,38486522,47443900,158229732,4668678,468,8.24355888326417,10.162170104684881,33.8917637926625
468,38540044,47418840,158148866,4665966,469,8.259821010268828,10.162705857693776,33.894131676055935
469,38457698,47365950,158122112,4669308,470,8.236273554882223,10.144104865217715,33.864142609568695
470,38437590,47437600,158196848,4667030,471,8.235985198295275,10.164408628185377,33.89668547234537
471,38540420,47514110,158384060,4671152,472,8.250731297118998,10.171818429372454,33.90685209986744
472,38500828,47414830,158171030,4667354,473,8.248962474241294,10.158824464568147,33.888800806624054
473,38509622,47458780,158157844,4663090,474,8.258391324207768,10.177538928049856,33.91696149977805
474,38489746,47430480,158111050,4662594,475,8.255006976803042,10.172552017181852,33.910533492729584
475,38527364,47429390,158157016,4665148,476,8.258551282831755,10.166749264975088,33.90182176428272
476,38508770,47465130,158223170,4666078,477,8.25292033266482,10.172382459101627,33.909242408720985
477,38528790,47460720,158279652,4670738,478,8.248972646292728,10.16128928661809,33.88750385913318
478,38616200,47602340,158485808,4667706,479,8.27305747191447,10.19823013703091,33.95368260126066
479,38504574,47455530,158162680,4664470,480,8.254865826128157,10.1738311105013,33.907963820112464
480,38476024,47405930,158143124,4667424,481,8.243524479455905,10.156765273521327,33.88231367023866
481,38515528,47494630,158325564,4669740,482,8.247895600183307,10.170722566995165,33.904577985069835
482,38628152,47536070,158308144,4664868,483,8.280652743014379,10.190228319429403,33.936253716075136
483,38447570,47425250,158187042,4667468,484,8.237350529237693,10.160808815400555,33.89140364754509
484,38448874,47324720,158018946,4666992,485,8.23847008951376,10.140304504485973,33.8588422692818
485,38488764,47417030,158134040,4665690,486,8.24931875028131,10.162919096639511,33.89295902642482
486,38557248,47482140,158264200,4666870,487,8.261907445461304,10.174300976886007,33.91227953639163
487,38435398,47398100,158091084,4664586,488,8.239830501570772,10.161266187395837,33.891771745659746
488,38507222,47451900,158215230,4665840,489,8.253009533117295,10.170065840234555,33.909270356463146
489,38448404,47384640,158069128,4664644,490,8.242516256331673,10.158254306223583,33.88664343945647
490,38524052,47472440,158331526,4671196,491,8.247149552277405,10.162801989040922,33.89528634636611
491,38484438,47360880,158081290,4666838,492,8.246362526404388,10.14838740920512,33.873318508163344
492,38566568,47534900,158325876,4665044,493,8.267139173821297,10.189593067075037,33.93877442527873
493,38452784,47394430,158011632,4660654,494,8.250512481724668,10.169051382059257,33.903317431416276
494,38443268,47421990,158174546,4666716,495,8.237756058007387,10.161747575811342,33.89418726144895
495,38515568,47429970,158142552,4664408,496,8.257332548953693,10.168486547488985,33.90409929834611
496,38514438,47483650,158291590,4667978,497,8.250775389258475,10.172209466282832,33.91009769112022
497,38553986,47543370,158351966,4666858,498,8.261229718152984,10.1874473146601,33.93117296476559
498,38583312,47484080,158301772,4668244,499,8.265058981492826,10.171721957978203,33.91034658856735
499,38462788,47348860,157926492,4660548,500,8.2528466609506,10.159504847927755,33.885820294094174
500,38468974,47476650,158222922,4666476,501,8.243688384982587,10.173983537041657,33.90629717157015
501,38490264,47427520,158187874,4666390,502,8.248402726733085,10.163642558808844,33.89941132224268
502,38542906,47526240,158349250,4667380,503,8.25793185898727,10.18263779679392,33.92679618972529
503,38550896,47497520,158323102,4668052,504,8.258454704446308,10.175019472790792,33.91631070090907
504,38468378,47403940,158128672,4666458,505,8.243592463491582,10.158441370306987,33.886230627169475
505,38551996,47538990,158422964,4671372,506,8.252820798686125,10.176665442187007,33.91358341831907
506,38483920,47478320,158210202,4664310,507,8.25072089976867,10.179066142687772,33.91931539713269
507,38525778,47472070,158310946,4670874,508,8.248087617007009,10.163423376438756,33.89321698679947
508,38506554,47451140,158210978,4665756,509,8.253014945487934,10.170086048220266,33.90896952176668
509,38438904,47408480,158120012,4665612,510,8.238769962011414,10.161256443956335,33.89051897157329
510,38491524,47463390,158256864,4668042,511,8.245753572911298,10.167729853330368,33.902193682061984
511,38498988,47402230,158086556,4664322,512,8.253930153192682,10.162726758572843,33.892719241939126
512,38490452,47430840,158182980,4666890,513,8.247559295376579,10.163265043744335,33.89473075217115
513,38449778,47399490,158055080,4663662,514,8.244546452980511,10.163577463375347,33.890766526390635
514,38457754,47355560,158009968,4663710,515,8.246171824577429,10.154053318066518,33.88074472898186
515,38518600,47400930,158161750,4668488,516,8.250765558356367,10.153379423916267,33.878581245148325
516,38490882,47418750,158125276,4665252,517,8.250547237319656,10.164241931625558,33.89426251786613
517,38534980,47419010,158138290,4666478,518,8.25782956653819,10.16162724864448,33.88814647792189
518,38608336,47560660,158408092,4667984,519,8.270880105844407,10.188693877271216,33.93501177381928
519,38454700,47365540,157976032,4661960,520,8.248612171704606,10.16000566285425,33.886183493637866
520,38505602,47455710,158253008,4668354,521,8.248218108566745,10.165405194207636,33.899101910437814
521,38547234,47447230,158192878,4666788,522,8.259906813851412,10.166999229448606,33.897592519737344
522,38539900,47485480,158326812,4669024,523,8.25438035872165,10.170322534217002,33.910044583193404
523,38566562,47542740,158406200,4668532,524,8.260961261484338,10.183659445838648,33.93062315948568
524,38509108,47455220,158193220,4665702,525,8.253657863275452,10.171078221455206,33.90555590562792
525,38482668,47404370,158133230,4666922,526,8.245834835036883,10.15752352407004,33.88383821285207
526,38544234,47497620,158239692,4663302,527,8.26543809515232,10.185405105652604,33.93297110073506
527,38444430,47378750,158069464,4665200,528,8.240682071508187,10.155781102632256,33.88267684129298
528,38488950,47468370,158241744,4665890,529,8.24900501297716,10.173486730291541,33.91458949953814
529,38441520,47423580,158131742,4664460,530,8.241365560000515,10.167003254396008,33.90140380665715
530,38495454,47394850,158144408,4667516,531,8.247524807627869,10.154191222911717,33.88192091896418
531,38624662,47513400,158320766,4667120,532,8.27590934023552,10.18045389876412,33.92258309192821
532,38463512,47420600,158200010,4669036,533,8.237998593285637,10.156400593184546,33.88279936158128
533,38619410,47571200,158451784,4669396,534,8.270750649548678,10.187870122816742,33.934107109356326
534,38471604,47355840,157989650,4662600,535,8.251105391841461,10.156530691030756,33.88445288036718
535,38533624,47424700,158185068,4666700,536,8.257146163241691,10.162363125977672,33.89655816744166
536,38555694,47480350,158268738,4667118,537,8.261135458756346,10.17337680341487,33.91144984977881
537,38617580,47593420,158505778,4670198,538,8.268938490402334,10.190878416718093,33.93984109453175
538,38465278,47456260,158212636,4666530,539,8.242800967742626,10.169496392394349,33.90370060837496
539,38512076,47408780,158157220,4668064,540,8.250117393420485,10.155983294145068,33.88068801113267
540,38541820,47424030,158086068,4662530,541,8.266288903234939,10.171308281126342,33.90564092885193
541,38600148,47556320,158450180,4671462,542,8.262969494346738,10.180179138779252,33.918756055384804
542,38494620,47471610,158294212,4670140,543,8.242712209912337,10.164922250724818,33.89496075064131
543,38473496,47534000,158366900,4667930,544,8.242089320105485,10.18310043209731,33.926579875876456
544,38534722,47498900,158352690,4670092,545,8.251383912779449,10.170870295488825,33.90783093780593
545,38485476,47435440,158227674,4668796,546,8.243126493425715,10.16010123380846,33.890466407185066
546,38594064,47550370,158396708,4667834,547,8.268088368181045,10.18681684053032,33.93366345075682
547,38518198,47489170,158348218,4671342,548,8.245638619480227,10.166065768680607,33.8978002466957
548,38520322,47460170,158125070,4660820,549,8.264709214258435,10.182794014787097,33.92644856484481
549,38535362,47501290,158263510,4665236,550,8.260109885116208,10.181969358034621,33.92400941774435
550,38488976,47449770,158212814,4666958,551,8.247122858187282,10.16717313504857,33.900629489273314
551,38546226,47456930,158230836,4667102,552,8.259135112110256,10.168393576999174,33.90344500720147
552,38513988,47421460,158159250,4666166,553,8.253882952299596,10.162831755235455,33.89490429616092
553,38485396,47461580,158189992,4664232,554,8.251175327470847,10.17564735201851,33.915549655334466
554,38483786,47428450,158102828,4662914,555,8.253162292935276,10.171418559295754,33.90644305256327
555,38492394,47472340,158274622,4667880,556,8.246226124064886,10.170000085692006,33.907174563185
556,38486780,47450710,158184130,4664960,557,8.25018435313486,10.171729232404994,33.90900029153519
557,38597132,47564470,158478984,4671352,558,8.26251843149478,10.182163536380902,33.92572086196887
558,38548762,47527700,158424928,4672168,559,8.250722576756658,10.17251520065203,33.90822590283569
559,38507066,47462800,158223342,4666234,560,8.252279247033046,10.171543047348248,33.908145626644526
560,38439912,47367640,158042136,4665348,561,8.239452233788347,10.153077541053744,33.87574431746571
561,38429556,47341810,157983770,4663462,562,8.24056377000606,10.15164485097123,33.87692877094313
562,38432016,47365520,158062000,4666296,563,8.236086180559484,10.150560530236401,33.87311906488573
563,38509836,47425790,158110712,4663868,564,8.25705959088036,10.168767640936665,33.90119788982021
564,38512340,47494010,158234424,4664378,565,8.2566936041633,10.182281538931878,33.92401387709144
565,38498430,47462840,158276192,4669140,566,8.245293565838677,10.165221004296294,33.8983607259581
566,38500770,47451610,158216756,4666158,567,8.251064366015896,10.169310597712293,33.90728646565333
567,38557762,47489500,158252630,4665614,568,8.264241748245784,10.178617433846863,33.91892899841264
568,38404320,47352390,157982220,4662520,569,8.236816142343626,10.155965014627283,33.883440714463426
569,38621168,47547500,158384556,4667058,570,8.275270630877097,10.187895672177204,33.936701879428114
570,38455634,47397650,158094924,4664098,571,8.245031300800283,10.162232869034913,33.89614111881869
571,38483202,47339190,158020082,4666220,572,8.247189802452521,10.145083172246487,33.864687477229964
572,38555306,47473380,158273652,4668500,573,8.258606833029882,10.16887222876727,33.90246374638535
573,38480556,47433840,158152414,4665702,574,8.247538312562611,10.166495845641235,33.89680995485781
574,38428510,47416620,158175026,4668486,575,8.231471616279881,10.156744606281352,33.8814395073692
575,38593392,47486480,158189768,4662132,576,8.278056477165382,10.185571751293185,33.9307784507174
576,38531892,47421840,158124088,4664490,577,8.260687020445966,10.166564833454462,33.89954485913787
577,38568674,47421670,158074646,4661508,578,8.273862020616505,10.173031988789894,33.91062420143868
578,38451490,47353420,157986416,4662518,579,8.246936526572123,10.156190281731888,33.88435519176548
579,38571230,47587350,158521374,4671584,580,8.256563512504538,10.186555566591545,33.933110054319904
580,38531728,47525620,158331980,4666478,581,8.257132681221256,10.184473172272536,33.92965315597759
581,38458158,47416490,158146290,4666178,582,8.241896901489827,10.161740507970334,33.89203969501378
582,38443474,47346810,157978698,4662922,583,8.244502910406823,10.153892773672817,33.8797642336715
583,38495850,47411130,158108698,4664850,584,8.252323225827197,10.163484356410175,33.893629591519556
584,38445692,47372750,158098714,4667462,585,8.236958758314476,10.14957379406624,33.872523011435334
585,38509392,47445670,158195520,4666218,586,8.25280601977876,10.167906857330712,33.90229946393418
586,38538762,47466600,158214438,4665076,587,8.261122005300663,10.174882467080922,33.91465390917533
587,38413336,47378140,158090762,4666528,588,8.231673741162595,10.15276025344753,33.87759850578417
588,38432958,47355810,158041410,4666664,589,8.235638563222036,10.147679370102496,33.86603578059187
589,38481226,47347360,157997500,4663948,590,8.25078367082995,10.15177699236784,33.87634253212086
590,38639936,47526170,158408584,4671192,591,8.271964843234874,10.174313108945212,33.91181180306868
591,38490898,47465490,158282540,4668798,592,8.244284289018287,10.16653322761019,33.902203522191364
592,38521812,47482950,158211682,4663342,593,8.260559058289099,10.182171927343095,33.9266736173328
593,38535074,47451440,158084566,4658638,594,8.2717468066847,10.185689465461794,33.933644554481376
594,38451502,47375960,158112960,4668440,595,8.23647770989881,10.148135137219285,33.868478549579734
595,38530646,47478480,158319334,4669482,596,8.251588934275793,10.167825895891664,33.905117098641774
596,38548158,47498570,158286484,4666352,597,8.260876590535819,10.178951352148315,33.920819518116076
597,38496534,47436280,158186370,4667674,598,8.247477008891366,10.162723446410354,33.889763938098504
598,38590164,47524580,158404240,4671014,599,8.261624563745688,10.174360427949905,33.91217410181173
599,38496068,47353700,157990930,4662740,600,8.25610435066077,10.155766780905648,33.88371000742053
600,38563138,47500370,158323390,4668478,601,8.260323385908642,10.174701476584017,33.91327751785486
601,38506372,47484780,158300862,4668216,602,8.248626884445793,10.171932918271134,33.9103550478384
602,38544196,47492770,158265786,4666268,603,8.260176226483349,10.177891625598873,33.91699448038561
603,38434058,47412800,158140120,4666322,604,8.23647789415304,10.160636149841352,33.88967156574279
604,38569058,47504140,158352262,4668320,605,8.261871079960242,10.175853411934058,33.920609983891424
605,38549308,47479110,158247190,4666762,606,8.260397251884712,10.173887162019405,33.909419421860385
606,38435420,47334560,157978464,4664492,607,8.240001269162859,10.147848897586275,33.86831063275486
607,38512864,47435720,158119562,4663724,608,8.257963807463735,10.17121081779282,33.90414226913943
608,38531502,47488320,158288102,4667980,609,8.25442739686117,10.173205540726396,33.909335944027184
609,38543788,47488350,158372146,4672924,610,8.24832331961744,10.162448608194783,33.891444842672385
610,38527018,47444350,158207976,4668244,611,8.253000057409167,10.163211263164479,33.89025423692506
611,38534356,47508830,158360914,4669284,612,8.252733395527024,10.174756986295971,33.91545984352205
612,38475424,47443640,158201800,4666902,613,8.244317965108332,10.165981629783527,33.89867625246898
613,38549790,47431470,158126824,4664332,614,8.264804049111428,10.168973820902972,33.90127975452862
614,38518628,47444120,158197050,4666750,615,8.253844324208496,10.166415599721434,33.89876252209782
615,38409506,47384820,158083662,4663820,616,8.235632164191586,10.160087653468615,33.895746834140255
616,38685100,47632030,158637788,4672294,617,8.279680174235612,10.194570375922405,33.95286940419417
617,38462440,47419700,158168290,4666956,618,8.241440459262954,10.160734320186434,33.8911037515674
618,38436244,47394390,158148238,4668030,619,8.233932515429421,10.15297459527895,33.87901063189397
619,38515690,47446180,158239622,4668496,620,8.250128092644825,10.163054654004203,33.89520350879598
620,38544154,47452020,158155528,4664282,621,8.263684314113084,10.173488652701531,33.90779717006819
621,38545594,47456470,158231354,4667316,622,8.258621014733093,10.167828790679696,33.90200149293513
622,38548402,47524180,158357114,4668650,623,8.256862690499394,10.179426600837502,33.919251603782676
623,38538992,47456860,158205036,4665474,624,8.26046656781283,10.171926796719905,33.90974550495834
624,38528532,47474910,158246650,4666052,625,8.257201591409611,10.174535131627337,33.914463447899855
625,38493012,47454940,158253822,4668802,626,8.244730018535805,10.164264837103822,33.89602343384877
626,38525996,47490360,158291950,4667240,627,8.254556440208775,10.17525561145345,33.91553680547818
627,38584926,47518190,158293382,4664648,628,8.271776562776012,10.186875837147841,33.93468960573231
628,38501492,47479370,158220612,4664576,629,8.254017514132045,10.178710776713682,33.91961284369683
629,38539816,47476970,158297128,4668026,630,8.256127108118077,10.17067385657235,33.91093537182526
